Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
ZCN11,2011-04-25,756.75,771.25,753.25,768.5,24,+3.22%,423293,1612143
ZCN11,2011-04-21,741.5,749,736,744.5,4,+0.54%,317593,1631765
ZCN11,2011-04-20,757.25,775.75,736.5,740.5,-16.5,-2.18%,426043,1647573
ZCN11,2011-04-19,760,765,755.5,757,-2.5,-0.33%,360149,1650391
ZCN11,2011-04-18,747.75,760.75,741,759.5,10,+1.33%,478935,1637914
ZCN11,2011-04-15,761.75,765,747,749.5,-11.5,-1.51%,402004,1627666
ZCN11,2011-04-14,762.25,765.5,747.5,761,0,0.00%,376550,1636459
ZCN11,2011-04-13,758,773,751.5,761,3.5,+0.46%,479814,1646488
ZCN11,2011-04-12,780.25,780.75,751.25,757.5,-23.75,-3.04%,489917,1659868
ZCN11,2011-04-11,778,788.75,765.5,781.25,7.25,+0.94%,363236,1669432
ZCN11,2011-04-08,766,776,758,774,15,+1.98%,553420,1657395
ZCK11,2011-04-07,762.75,773.25,752.75,759,-4.,-0.52%,438981,1636357
ZCK11,2011-04-06,765,767,757.5,763,-3.75,-0.49%,318688,1631128
ZCK11,2011-04-05,758.25,770.75,754.5,766.75,6.5,+0.85%,358915,1618509
ZCK11,2011-04-04,736,765,734,760.25,24.25,+3.29%,438610,1618885
ZCK11,2011-04-01,730,738.25,725,736,42.75,+6.17%,537396,1598127
ZCK11,2011-03-31,663.25,693.25,659.25,693.25,30,+4.52%,266143,1562097
ZCK11,2011-03-30,672.25,675,661.5,663.25,-8.5,-1.27%,289496,1534711
ZCK11,2011-03-29,671,677,661.25,671.75,0.75,+0.11%,276683,1533099
ZCK11,2011-03-28,692.75,694.75,668.25,671,-18.5,-2.68%,274747,1551287
ZCK11,2011-03-25,702.75,717.25,688.25,689.5,-13.,-1.85%,384271,1566990
ZCK11,2011-03-24,681,703.5,676.25,702.5,21.5,+3.16%,389067,1567241
ZCK11,2011-03-23,687.5,691.25,678.25,681,-5.75,-0.84%,217039,1571055
ZCK11,2011-03-22,686.75,687,673,686.75,0.25,+0.04%,228577,1570517
ZCK11,2011-03-21,685.75,698.5,676,686.5,3,+0.44%,257755,1580942
ZCK11,2011-03-18,656,691.5,652.25,683.5,37,+5.72%,521478,1576874
ZCK11,2011-03-17,618.25,646.5,616,646.5,30,+4.87%,296368,1586877
ZCK11,2011-03-16,630,647.75,608,616.5,-19.5,-3.07%,555533,1593406
ZCK11,2011-03-15,667.25,667.75,636,636,-30.,-4.50%,387890,1613794
ZCK11,2011-03-14,665.5,674.25,655,666,1.75,+0.26%,241145,1622535
ZCK11,2011-03-11,684,684.75,652.75,664.25,-18.5,-2.71%,427339,1633117
ZCK11,2011-03-10,701.5,703,681,682.75,-18.25,-2.60%,398156,1634156
ZCK11,2011-03-09,705.5,711.25,691.25,701,-4.5,-0.64%,340380,1625207
ZCK11,2011-03-08,717.5,719.5,700.25,705.5,-12.,-1.67%,303063,1627775
ZCK11,2011-03-07,728.5,733.5,710.25,717.5,-10.5,-1.44%,302969,1631538
ZCK11,2011-03-04,735.5,742,723.25,728,-8.75,-1.19%,281492,1648245
ZCK11,2011-03-03,721,736.75,718,736.75,15.25,+2.11%,237698,1648365
ZCK11,2011-03-02,734,740.75,707,721.5,-14.,-1.90%,390494,1646492
ZCK11,2011-03-01,730.5,736.25,725.25,735.5,4.5,+0.62%,283968,1647635
ZCK11,2011-02-28,723.5,731.75,716.25,731,9,+1.25%,332949,1643459
ZCK11,2011-02-25,695.75,726.5,694,722,25.5,+3.66%,497949,1651178
ZCK11,2011-02-24,703.5,708.5,690.5,696.5,-5.75,-0.82%,442935,1659379
ZCK11,2011-02-23,683.25,704.5,667.5,702.25,12,+1.74%,589973,1667098
ZCK11,2011-02-22,725.25,744.25,690.25,690.25,-30.,-4.17%,469261,1712941
ZCK11,2011-02-18,722.25,725.5,712.5,720.25,-2.75,-0.38%,325173,1728923
ZCK11,2011-02-17,707,723.25,702.5,723,22,+3.14%,289108,1745258
ZCK11,2011-02-16,701.5,705,692.75,701,0,0.00%,402662,1723052
ZCK11,2011-02-15,707.5,710.25,690.75,701,-5.5,-0.78%,492510,1719874
ZCK11,2011-02-14,716.25,721,705.75,706.5,-10.75,-1.50%,346882,1725099
ZCK11,2011-02-11,709.5,717.25,706,717.25,7.75,+1.09%,413547,1721407
ZCK11,2011-02-10,708,715,705,709.5,11.5,+1.65%,538761,1719729
ZCH11,2011-02-09,673.5,700.75,673.25,698,24.25,+3.60%,528948,1711425
ZCH11,2011-02-08,674,675,666.25,673.75,-1.,-0.15%,323369,1690126
ZCH11,2011-02-07,677,682.5,669.5,674.75,-3.75,-0.55%,400776,1695405
ZCH11,2011-02-04,664,679.5,659.5,678.5,16,+2.42%,269989,1695837
ZCH11,2011-02-03,669,673.75,658.5,662.5,-6.75,-1.01%,285842,1689682
ZCH11,2011-02-02,665.5,674.5,663.25,669.25,3.25,+0.49%,258923,1687206
ZCH11,2011-02-01,658.75,666.75,655.75,666,6.5,+0.99%,263520,1669116
ZCH11,2011-01-31,642.25,659.5,642.25,659.5,15.5,+2.41%,255609,1654470
ZCH11,2011-01-28,652,657.75,642.5,644,-6.75,-1.04%,262759,1639347
ZCH11,2011-01-27,658.5,661.75,647.5,650.75,-7.,-1.06%,242608,1634288
ZCH11,2011-01-26,644,662,640.25,657.75,13.75,+2.14%,274844,1628372
ZCH11,2011-01-25,654.75,655,639.25,644,-11.25,-1.72%,294225,1623752
ZCH11,2011-01-24,659.5,661.5,650.5,655.25,-2.,-0.30%,271798,1628475
ZCH11,2011-01-21,656,667,650.5,657.25,3.25,+0.50%,334456,1623828
ZCH11,2011-01-20,641.25,654.75,627.5,654,12.75,+1.99%,351930,1614051
ZCH11,2011-01-19,659.5,666.25,637.25,641.25,-18.25,-2.77%,395688,1610026
ZCH11,2011-01-18,647.25,662.75,645.5,659.5,10.75,+1.66%,317980,1610189
ZCH11,2011-01-14,645,649.75,636.25,648.75,6.25,+0.97%,289771,1596367
ZCH11,2011-01-13,633.5,649.5,633.25,642.5,11.5,+1.82%,367760,1588975
ZCH11,2011-01-12,608,637,605.5,631,24,+3.95%,430288,1578445
ZCH11,2011-01-11,608,615.5,606,607,0,0.00%,254967,1553651
ZCH11,2011-01-10,597.5,614,597.25,607,12,+2.02%,275721,1550492
ZCH11,2011-01-07,600.5,604.5,595,595,-7.,-1.16%,301531,1551169
ZCH11,2011-01-06,618.75,621.5,600.25,602,-17.25,-2.79%,308041,1572244
ZCH11,2011-01-05,609,619.75,600.25,619.25,10.75,+1.77%,277536,1556130
ZCH11,2011-01-04,620,623.5,603.25,608.5,-12.,-1.93%,271924,1546155
ZCH11,2011-01-03,626.25,634,620,620.5,-8.5,-1.35%,201555,1552175
ZCH11,2010-12-31,616.25,630,615.75,629,13,+2.11%,122545,1549228
ZCH11,2010-12-30,623,625,612.5,616,-8.,-1.28%,159025,1537368
ZCH11,2010-12-29,622.5,626.5,619,624,0.75,+0.12%,128265,1542931
ZCH11,2010-12-28,614.5,624.25,612.5,623.25,8,+1.30%,153292,1542447
ZCH11,2010-12-27,610,619,609.25,615.25,1.25,+0.20%,108266,1534681
ZCH11,2010-12-23,608.5,614.75,606.5,614,5,+0.82%,147329,1535906
ZCH11,2010-12-22,602.5,609.75,600,609,6.75,+1.12%,179642,1525691
ZCH11,2010-12-21,599,604,598,602.25,2.75,+0.46%,120757,1518419
ZCH11,2010-12-20,597,604,596.5,599.5,3,+0.50%,155564,1516014
ZCH11,2010-12-17,587,599,585.5,596.5,9,+1.53%,197947,1504474
ZCH11,2010-12-16,583.25,590,581.5,587.5,3.25,+0.56%,138537,1496881
ZCH11,2010-12-15,586,594.5,580,584.25,-3.,-0.51%,216525,1492857
ZCH11,2010-12-14,587,589,583.5,587.25,-1.25,-0.21%,160632,1489796
ZCH11,2010-12-13,574,589,569,588.5,14.25,+2.48%,214991,1494884
ZCH11,2010-12-10,574.75,579.25,567.25,574.25,0,0.00%,201161,1487550
ZCH11,2010-12-09,574.25,578.75,569.25,574.25,-0.25,-0.04%,219759,1491606
ZCH11,2010-12-08,560.75,575,552.25,574.5,12.75,+2.27%,244288,1484532
ZCH11,2010-12-07,568.5,575.75,556.75,561.75,-6.25,-1.10%,242408,1489862
ZCH11,2010-12-06,573.5,575.25,562.5,568,-5.5,-0.96%,218171,1491640
ZCH11,2010-12-03,555.75,574,555.5,573.5,18,+3.24%,310297,1503691
ZCH11,2010-12-02,564.5,568,555,555.5,-10.75,-1.90%,305082,1508341
ZCH11,2010-12-01,544.5,567.5,542.5,566.25,22.25,+4.09%,331101,1514003
ZCH11,2010-11-30,554,556,543.25,544,-9.25,-1.67%,273090,1518147
ZCH11,2010-11-29,557.5,560,550.25,553.25,0.25,+0.05%,432732,1528470
ZCH11,2010-11-26,555,558.5,545.5,553,-0.75,-0.14%,197267,1576324
ZCH11,2010-11-24,543,554,542.75,553.75,10.75,+1.98%,364381,1619308
ZCH11,2010-11-23,532.75,545.75,520.25,543,13.75,+2.60%,486517,1630025
ZCH11,2010-11-22,528,546.5,526,529.25,-5.5,-1.03%,449752,1648935
ZCH11,2010-11-19,556.5,562.25,532.25,534.75,-21.,-3.78%,470014,1668011
ZCH11,2010-11-18,540.25,560,540.25,555.75,16.5,+3.06%,369989,1653059
ZCH11,2010-11-17,542,549.25,522,539.25,-0.75,-0.14%,558013,1641316
ZCH11,2010-11-16,568.5,569.5,539,540,-29.,-5.10%,588794,1632201
ZCH11,2010-11-15,555.5,580,552.5,569,21,+3.83%,460406,1643679
ZCH11,2010-11-12,577.75,580,548,548,-30.,-5.19%,561193,1653109
ZCH11,2010-11-11,581,588.5,571,578,-3.,-0.52%,522982,1660412
ZCH11,2010-11-10,588.5,594.25,579,581,4.75,+0.82%,506166,1664937
ZCZ10,2010-11-09,585.5,605,571,576.25,-9.,-1.54%,762387,1674251
ZCZ10,2010-11-08,587.5,592,584.5,585.25,-2.5,-0.43%,371674,1661389
ZCZ10,2010-11-05,590,591.75,583,587.75,-2.25,-0.38%,389623,1643123
ZCZ10,2010-11-04,581,595.75,580.5,590,9,+1.55%,389623,1645840
ZCZ10,2010-11-03,576.25,582.25,568.75,581,5.25,+0.91%,380946,1621939
ZCZ10,2010-11-02,577.75,583,572.25,575.75,-1.5,-0.26%,339785,1618200
ZCZ10,2010-11-01,585,590.75,572,577.25,-4.75,-0.82%,304317,1619741
ZCZ10,2010-10-29,579,583,571,582,3,+0.52%,231734,1611122
ZCZ10,2010-10-28,576,585.25,575.25,579,1.75,+0.30%,378917,1605365
ZCZ10,2010-10-27,571.75,579,561.5,577.25,6.25,+1.09%,308117,1588551
ZCZ10,2010-10-26,567,577.25,562,571,2.25,+0.40%,334669,1580990
ZCZ10,2010-10-25,561,575.5,560.5,568.75,8.75,+1.56%,279140,1580662
ZCZ10,2010-10-22,564,571,559.5,560,-4.25,-0.75%,264823,1564517
ZCZ10,2010-10-21,573,579.5,561.75,564.25,-9.25,-1.61%,339481,1565254
ZCZ10,2010-10-20,546,576,544,573.5,27.5,+5.04%,418239,1555364
ZCZ10,2010-10-19,557.25,562,542.75,546,-11.25,-2.02%,425798,1530657
ZCZ10,2010-10-18,561.5,563,553,557.25,-5.75,-1.02%,227229,1511885
ZCZ10,2010-10-15,568,575,562,563,-4.25,-0.75%,284037,1502017
ZCZ10,2010-10-14,569,579.75,565.75,567.25,-2.,-0.35%,335545,1483836
ZCZ10,2010-10-13,578,588,565.5,569.25,-9.75,-1.68%,439717,1475226
ZCZ10,2010-10-12,555,584.25,554.5,579,23.25,+4.18%,522741,1475534
ZCZ10,2010-10-11,573.25,573.25,555,555.75,27.5,+5.21%,570038,1459987
ZCZ10,2010-10-08,497.75,528.25,496,528.25,30,+6.02%,249259,1424620
ZCZ10,2010-10-07,488.25,502.5,487.75,498.25,9.75,+2.00%,399838,1431144
ZCZ10,2010-10-06,491,496,487.25,488.5,-2.5,-0.51%,230873,1433143
ZCZ10,2010-10-05,471.25,493.5,464.75,491,19.5,+4.14%,369727,1439869
ZCZ10,2010-10-04,460.5,473.75,454.25,471.5,5.75,+1.23%,367973,1439438
ZCZ10,2010-10-01,494.75,494.75,465.75,465.75,-30.,-6.05%,523209,1447310
ZCZ10,2010-09-30,505,508.25,478.5,495.75,-9.25,-1.83%,488930,1451414
ZCZ10,2010-09-29,500,506,486,505,5,+1.00%,324598,1452658
ZCZ10,2010-09-28,512,513.5,499.5,500,-12.75,-2.49%,232377,1449581
ZCZ10,2010-09-27,522,528.75,511.25,512.75,-9.,-1.72%,290554,1452872
ZCZ10,2010-09-24,498.75,523.5,496.5,521.75,22.5,+4.51%,336434,1453270
ZCZ10,2010-09-23,506.25,507,495.25,499.25,-5.75,-1.14%,312411,1452428
ZCZ10,2010-09-22,504.5,512,500.25,505,-0.25,-0.05%,320853,1448009
ZCZ10,2010-09-21,507.5,517.25,503.5,505.25,-3.,-0.59%,295809,1441646
ZCZ10,2010-09-20,513.25,523.75,507.75,508.25,-5.,-0.97%,383237,1422858
ZCZ10,2010-09-17,497,517.25,496.5,513.25,17.25,+3.48%,451062,1412474
ZCZ10,2010-09-16,495,497.5,489.5,496,0.75,+0.15%,276730,1390229
ZCZ10,2010-09-15,494,498.5,491.75,495.25,0.25,+0.05%,264812,1379962
ZCZ10,2010-09-14,483.75,495.5,480.25,495,11.5,+2.38%,355108,1374553
ZCZ10,2010-09-13,477.25,486.5,476.25,483.5,5.25,+1.10%,331736,1361505
ZCZ10,2010-09-10,470,479.5,467.25,478.25,7.5,+1.59%,390273,1380635
ZCZ10,2010-09-09,462.25,472,459.5,470.75,8.25,+1.78%,368009,1375870
ZCZ10,2010-09-08,465.25,468.25,461.75,462.5,-3.75,-0.80%,275365,1372644
ZCZ10,2010-09-07,464,469,456.75,466.25,1.75,+0.38%,315783,1381018
ZCZ10,2010-09-03,446.75,467,445.5,464.5,17,+3.80%,556034,1379991
ZCZ10,2010-09-02,446.75,447.75,443,447.5,0.75,+0.17%,211413,1345903
ZCZ10,2010-09-01,438.75,447.25,437.75,446.75,7.5,+1.71%,248654,1342299
ZCZ10,2010-08-31,440.25,444.75,432,439.25,-2.25,-0.51%,319954,1339412
ZCZ10,2010-08-30,438.75,445.25,438,441.5,5.5,+1.26%,358808,1346172
ZCZ10,2010-08-27,432,440.75,432,436,4,+0.93%,309310,1345053
ZCZ10,2010-08-26,420.5,435,420.5,432,12,+2.86%,291261,1370261
ZCZ10,2010-08-25,420,424,415.5,420,-0.5,-0.12%,235083,1350657
ZCZ10,2010-08-24,431.5,431.5,415.25,420.5,-12.25,-2.83%,346829,1347806
ZCZ10,2010-08-23,435.5,437.5,430.25,432.75,-3.5,-0.80%,210330,1374411
ZCZ10,2010-08-20,429,437.25,424,436.25,7,+1.63%,261938,1369908
ZCZ10,2010-08-19,432,437.5,426,429.25,-4.,-0.92%,329976,1352536
ZCZ10,2010-08-18,429,434.25,423.5,433.25,3.25,+0.76%,294393,1357711
ZCZ10,2010-08-17,422.25,431.5,421.5,430,7.25,+1.71%,320660,1342765
ZCZ10,2010-08-16,425,433,421,422.75,-4.5,-1.05%,232816,1331219
ZCZ10,2010-08-13,421.75,429,421.75,427.25,5.5,+1.30%,220753,1328667
ZCZ10,2010-08-12,410,429.5,410,421.75,10.75,+2.62%,478823,1325077
ZCZ10,2010-08-11,408.75,415.75,405.75,411,2,+0.49%,364598,1295385
ZCZ10,2010-08-10,417.5,418,408,409,-9.,-2.15%,283674,1296610
ZCZ10,2010-08-09,418,425.75,416,418,-2.,-0.48%,334556,1304890
ZCZ10,2010-08-06,415.25,423,407,420,2,+0.48%,349306,1303362
ZCZ10,2010-08-05,413.5,438.75,410,418,3,+0.72%,511848,1305004
ZCZ10,2010-08-04,403,416.5,401.75,415,11,+2.72%,271481,1261011
ZCZ10,2010-08-03,404,408.75,399.25,404,-0.5,-0.12%,213776,1244111
ZCZ10,2010-08-02,405.5,418,403.25,404.5,-2.25,-0.55%,359449,1246776
ZCZ10,2010-07-30,393,407,393,406.75,13,+3.30%,316818,1224623
ZCZ10,2010-07-29,390.25,399.5,390,393.75,3,+0.77%,255374,1215551
ZCZ10,2010-07-28,377.25,394,376.5,390.75,13.75,+3.65%,253472,1217547
ZCZ10,2010-07-27,377.5,383,376,377,-1.,-0.26%,166004,1218788
ZCZ10,2010-07-26,382.25,385.5,376,378,-6.5,-1.69%,222391,1217252
ZCZ10,2010-07-23,388.75,393.5,383.25,384.5,-5.75,-1.47%,195252,1203580
ZCZ10,2010-07-22,392.75,400.75,388,390.25,-3.25,-0.83%,229382,1204080
ZCZ10,2010-07-21,387.5,395,386.5,393.5,6,+1.55%,140630,1187775
ZCZ10,2010-07-20,392,393,386.25,387.5,-6.5,-1.65%,188290,1179329
ZCZ10,2010-07-19,397.75,403.5,389.25,394,-13.25,-3.25%,237484,1173225
ZCZ10,2010-07-16,404,408.5,400.25,407.25,2,+0.49%,213193,1169798
ZCZ10,2010-07-15,395.5,410,395,405.25,9,+2.27%,317005,1163604
ZCZ10,2010-07-14,386,397,386,396.25,9.25,+2.39%,206264,1128988
ZCZ10,2010-07-13,389,395,386,387,-4.75,-1.21%,247839,1118799
ZCZ10,2010-07-12,394.25,397.5,390.25,391.75,-3.5,-0.89%,157984,1119447
ZCZ10,2010-07-09,394,398,392.25,395.25,-1.,-0.25%,209047,1121857
ZCZ10,2010-07-08,388.75,397.5,387.75,396.25,7,+1.80%,306165,1113690
ZCZ10,2010-07-07,379,390,378.5,389.25,10,+2.64%,218874,1100987
ZCZ10,2010-07-06,381.5,391.5,379,379.25,-5.25,-1.37%,271295,1100697
ZCZ10,2010-07-02,382.75,386.75,381.25,384.5,0,0.00%,216367,1103964
ZCZ10,2010-07-01,373,386.5,370.5,384.5,11,+2.95%,292206,1102766
ZCZ10,2010-06-30,344,374,343.75,373.5,29.5,+8.58%,492611,1113550
ZCZ10,2010-06-29,352.75,353.5,343.25,344,-8.75,-2.48%,375198,1133201
ZCZ10,2010-06-28,359,359.5,351.25,352.75,-7.75,-2.15%,323437,1138309
ZCZ10,2010-06-25,364.5,366,359.5,360.5,-4.,-1.10%,226537,1149104
ZCZ10,2010-06-24,365.5,368.5,361.5,364.5,-1.,-0.27%,304231,1196305
ZCZ10,2010-06-23,372,372.25,365,365.5,-6.5,-1.75%,234582,1199773
ZCZ10,2010-06-22,375,376,368,372,-2.75,-0.73%,231009,1201495
ZCZ10,2010-06-21,382.5,387,370.75,374.75,-5.75,-1.51%,321273,1212589
ZCZ10,2010-06-18,377.5,384.75,376.25,380.5,2.25,+0.59%,267036,1215149
ZCZ10,2010-06-17,377,381,375.5,378.25,1,+0.27%,236273,1209013
ZCZ10,2010-06-16,374.75,381.5,374,377.25,2.25,+0.60%,247308,1199533
ZCZ10,2010-06-15,373.5,376,371.5,375,0,0.00%,219008,1209610
ZCZ10,2010-06-14,370.25,375.25,369.75,375,4,+1.08%,232240,1220076
ZCZ10,2010-06-11,364.25,371,363.75,371,27.75,+8.08%,224099,1234200
ZCN10,2010-06-10,338,348,336,343.25,5,+1.48%,341239,1239734
ZCN10,2010-06-09,338,341.25,336.5,338.25,1,+0.30%,309852,1233763
ZCN10,2010-06-08,336.5,340.25,335,337.25,1.5,+0.45%,357901,1239243
ZCN10,2010-06-07,340.75,341,335.5,335.75,-4.25,-1.25%,291327,1243788
ZCN10,2010-06-04,349.75,350.75,339.75,340,-9.5,-2.72%,253339,1240763
ZCN10,2010-06-03,349,351.5,344.5,349.5,1,+0.29%,251373,1234114
ZCN10,2010-06-02,354.25,357.5,347.75,348.5,-5.5,-1.55%,225888,1220439
ZCN10,2010-06-01,358.75,361,353,354,-5.,-1.39%,242020,1216030
ZCN10,2010-05-28,372,373,358.25,359,-14.25,-3.82%,246034,1216786
ZCN10,2010-05-27,369.5,373.75,368.25,373.25,1.75,+0.47%,179546,1216757
ZCN10,2010-05-26,367.25,372,366.25,371.5,7.25,+1.99%,167646,1211154
ZCN10,2010-05-25,369,370.25,362.5,364.25,-6.75,-1.82%,208216,1207240
ZCN10,2010-05-24,368.5,372.75,367.75,371,2,+0.54%,168008,1212172
ZCN10,2010-05-21,362,372.5,359,369,7,+1.93%,234494,1209882
ZCN10,2010-05-20,360,363,354.25,362,2.75,+0.77%,195199,1210001
ZCN10,2010-05-19,359.75,363.25,353.5,359.25,-0.5,-0.14%,190693,1209436
ZCN10,2010-05-18,358,362.75,357,359.75,3.75,+1.05%,163255,1211345
ZCN10,2010-05-17,364,364.5,355.5,356,-7.,-1.93%,169394,1213327
ZCN10,2010-05-14,373,374.5,362,363,-10.,-2.68%,202398,1206290
ZCN10,2010-05-13,377.5,380,372,373,-5.25,-1.39%,183703,1199643
ZCN10,2010-05-12,376.25,385,374.5,378.25,1.25,+0.33%,301898,1200225
ZCN10,2010-05-11,370,377.75,365,377,6.5,+1.75%,237427,1188814
ZCN10,2010-05-10,372,377,369.25,370.5,-1.5,-0.40%,200882,1166257
ZCN10,2010-05-07,368.5,375,367.25,372,0.75,+0.20%,189513,1163570
ZCN10,2010-05-06,372.5,380,368,371.25,-1.75,-0.47%,362933,1171228
ZCN10,2010-05-05,369,373.25,362.5,373,4,+1.08%,226601,1169117
ZCN10,2010-05-04,371,371.5,362.5,369,-2.5,-0.67%,222831,1170638
ZCN10,2010-05-03,374.5,378.5,368.75,371.5,-3.75,-1.00%,189384,1169320
ZCN10,2010-04-30,368.5,376,368,375.25,6.25,+1.69%,242334,1172018
ZCN10,2010-04-29,363.75,377.75,363.5,369,5,+1.37%,428365,1164211
ZCN10,2010-04-28,354.75,367.75,354,364,10.25,+2.90%,407908,1148783
ZCN10,2010-04-27,359,360.5,351.5,353.75,-5.75,-1.60%,344849,1151983
ZCN10,2010-04-26,360.75,367,359,359.5,-1.5,-0.42%,322372,1158557
ZCN10,2010-04-23,370,371.5,360,361,-10.5,-2.83%,317440,1166167
ZCN10,2010-04-22,368.25,372.5,365.25,371.5,2.5,+0.68%,306525,1183750
ZCN10,2010-04-21,364.75,373,364.75,369,3.75,+1.03%,326738,1179402
ZCN10,2010-04-20,359.5,366.25,358.25,365.25,8,+2.24%,285391,1177717
ZCN10,2010-04-19,372.75,372.75,357,357.25,-16.75,-4.48%,297946,1186641
ZCN10,2010-04-16,372.75,374.75,368.75,374,0.25,+0.07%,271934,1191465
ZCN10,2010-04-15,367.75,374,366.5,373.75,5.25,+1.42%,255182,1186907
ZCN10,2010-04-14,362.75,373.75,362,368.5,5.25,+1.45%,470329,1185374
ZCN10,2010-04-13,359,364,356.25,363.25,3.75,+1.04%,412143,1179914
ZCN10,2010-04-12,357.75,362.75,357,359.5,13.75,+3.98%,303375,1170035
ZCK10,2010-04-09,348.25,352,344,345.75,-2.5,-0.72%,234960,1174325
ZCK10,2010-04-08,355,355.75,346.25,348.25,-8.25,-2.31%,299299,1175286
ZCK10,2010-04-07,346.75,359,343.75,356.5,10,+2.89%,406956,1163171
ZCK10,2010-04-06,345.75,349.75,344.25,346.5,0.75,+0.22%,175232,1150288
ZCK10,2010-04-05,344.75,347.25,343.75,345.75,1.25,+0.36%,178389,1151636
ZCK10,2010-04-01,345.25,349,343.5,344.5,-0.5,-0.14%,177276,1144977
ZCK10,2010-03-31,353.75,354.5,344.25,345,-9.5,-2.68%,260404,1137402
ZCK10,2010-03-30,356.5,359,351.75,354.5,-2.5,-0.70%,247449,1136859
ZCK10,2010-03-29,356,360,354.75,357,0.75,+0.21%,175230,1134696
ZCK10,2010-03-26,355.25,358,355,356.25,1.25,+0.35%,110091,1127641
ZCK10,2010-03-25,364.5,366.5,354,355,-10.,-2.74%,178253,1128649
ZCK10,2010-03-24,363.25,366.5,359,365,2.25,+0.62%,129900,1134724
ZCK10,2010-03-23,371,372.25,362.5,362.75,-8.,-2.16%,162188,1136023
ZCK10,2010-03-22,373.5,376.25,370.5,370.75,-3.75,-1.00%,144463,1129837
ZCK10,2010-03-19,375.25,376.25,371.5,374.5,-1.5,-0.40%,105310,1131332
ZCK10,2010-03-18,373,376.5,369,376,2,+0.53%,171813,1129567
ZCK10,2010-03-17,367.75,374.5,365,374,7.25,+1.98%,158781,1125827
ZCK10,2010-03-16,363.75,369,363,366.75,3.5,+0.96%,122435,1123971
ZCK10,2010-03-15,365,366.25,362,363.25,-1.,-0.27%,123228,1118103
ZCK10,2010-03-12,366.25,367.25,362,364.25,-1.,-0.27%,120702,1121323
ZCK10,2010-03-11,366,368,361.5,365.25,-0.25,-0.07%,173311,1116397
ZCK10,2010-03-10,369,370.75,362.5,365.5,-3.5,-0.95%,276522,1113396
ZCK10,2010-03-09,375,375.25,368.25,369,-6.,-1.60%,187229,1118686
ZCK10,2010-03-08,377,378.5,372.75,375,-0.5,-0.13%,148592,1120056
ZCK10,2010-03-05,383,388,375,375.5,-7.5,-1.96%,193415,1120571
ZCK10,2010-03-04,385.75,386,380.25,383,-3.75,-0.97%,165494,1110520
ZCK10,2010-03-03,381,389,380.75,386.75,5.25,+1.38%,182981,1115709
ZCK10,2010-03-02,382,384.5,376,381.5,-0.25,-0.07%,183208,1112128
ZCK10,2010-03-01,389,392,380.25,381.75,-7.25,-1.86%,212960,1113593
ZCK10,2010-02-26,383,391,383,389,5.75,+1.50%,235999,1112485
ZCK10,2010-02-25,385.75,386,380,383.25,-3.,-0.78%,246836,1110428
ZCK10,2010-02-24,378.75,386.75,378.5,386.25,7.5,+1.98%,224331,1118110
ZCK10,2010-02-23,381.25,384,378.25,378.75,-4.,-1.05%,277534,1124609
ZCK10,2010-02-22,371.5,387.75,371.25,382.75,11,+2.96%,456780,1144914
ZCK10,2010-02-19,367,372,365,371.75,2.75,+0.75%,219810,1155858
ZCK10,2010-02-18,372,375.5,367,369,-2.75,-0.74%,228479,1166646
ZCK10,2010-02-17,378.5,379.5,371.25,371.75,-7.25,-1.91%,193702,1167898
ZCK10,2010-02-16,373.75,380.5,373.75,379,5.75,+1.54%,254623,1173842
ZCK10,2010-02-12,375,375.75,369.25,373.25,-1.75,-0.47%,200036,1167937
ZCK10,2010-02-11,373.25,376.25,370.75,375,13.25,+3.66%,261785,1167622
ZCH10,2010-02-10,358.75,365.5,355.25,361.75,3.25,+0.91%,331446,1153186
ZCH10,2010-02-09,355.75,363.5,354.75,358.5,2.5,+0.70%,378441,1145635
ZCH10,2010-02-08,354,362,353.5,356,4.5,+1.28%,292037,1147591
ZCH10,2010-02-05,354.25,355.5,347.5,351.5,-2.5,-0.71%,322810,1154808
ZCH10,2010-02-04,355.75,359,349,354,1,+0.28%,305956,1156250
ZCH10,2010-02-03,365,368.25,352.75,353,-12.,-3.29%,300246,1160056
ZCH10,2010-02-02,359,367.25,358.75,365,6,+1.67%,289499,1155639
ZCH10,2010-02-01,356.25,360.75,355.5,359,2.5,+0.70%,197113,1159059
ZCH10,2010-01-29,361.75,363.5,355.25,356.5,-5.25,-1.45%,221861,1149428
ZCH10,2010-01-28,359,363,357.75,361.75,3.5,+0.98%,196391,1141450
ZCH10,2010-01-27,362.25,363.5,358.25,358.25,-4.,-1.10%,162307,1136145
ZCH10,2010-01-26,367.75,369,360.25,362.25,-5.5,-1.50%,167159,1135793
ZCH10,2010-01-25,366.75,369.25,365.25,367.75,3,+0.82%,142210,1131745
ZCH10,2010-01-22,372.5,372.75,363.5,364.75,-7.25,-1.95%,206727,1129551
ZCH10,2010-01-21,369,372,364,372,4,+1.09%,192030,1123152
ZCH10,2010-01-20,369.25,370.5,362.25,368,-1.25,-0.34%,190537,1125635
ZCH10,2010-01-19,371.5,375.25,367.75,369.25,-2.25,-0.61%,192872,1122443
ZCH10,2010-01-15,379,379.75,369.5,371.5,-9.5,-2.49%,254081,1126619
