Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
D2H18,2018-03-16,-840.871,-840.871,-840.871,-840.871,-0.119,+0.01%,40,5139
D2H18,2018-03-15,-840.752,-840.752,-840.752,-840.752,0.452,-0.05%,355,5119
D2H18,2018-03-14,-841.204,-841.204,-841.204,-841.204,-1.488,+0.18%,100,5026
D2H18,2018-03-13,-839.716,-839.716,-839.716,-839.716,-1.381,+0.16%,55,5076
D2H18,2018-03-12,-838.335,-838.335,-838.335,-838.335,-0.762,+0.09%,90,5051
D2H18,2018-03-09,-837.573,-837.573,-837.573,-837.573,-0.083,+0.01%,210,5101
D2H18,2018-03-08,-837.49,-837.49,-837.49,-837.49,-0.083,+0.01%,440,5191
D2H18,2018-03-07,-837.407,-837.407,-837.407,-837.407,-3.334,+0.40%,100,5261
D2H18,2018-03-06,-834.073,-834.073,-834.073,-834.073,-1.047,+0.13%,205,5241
D2H18,2018-03-05,-833.026,-833.026,-833.026,-833.026,-1.953,+0.23%,155,5211
D2H18,2018-03-02,-831.073,-831.073,-831.073,-831.073,-2.845,+0.34%,90,5191
D2H18,2018-03-01,-828.228,-828.228,-834.918,-828.228,0,0.00%,102,5158
D2H18,2018-02-28,-828.228,-828.228,-828.228,-828.228,0,0.00%,10,5081
D2H18,2018-02-27,-828.228,-828.228,-828.228,-828.228,-1.,+0.12%,20,5679
D2H18,2018-02-26,-827.228,-827.228,-827.228,-827.228,0,0.00%,50,5679
D2H18,2018-02-23,-827.228,-827.228,-827.228,-827.228,-2.,+0.24%,125,5689
D2H18,2018-02-22,-825.228,-825.228,-825.228,-825.228,0,0.00%,140,5694
D2H18,2018-02-21,-825.228,-825.228,-825.228,-825.228,0,0.00%,230,5629
D2G18,2018-02-20,-825.228,-825.228,-825.228,-825.228,0.125,-0.02%,0,5479
D2G18,2018-02-16,-825.353,-825.353,-825.353,-825.353,-0.45,+0.05%,230,5479
D2G18,2018-02-15,-824.903,-824.903,-824.903,-824.903,1.45,-0.18%,30,5479
D2G18,2018-02-14,-826.353,-826.353,-826.353,-826.353,0.55,-0.07%,50,5459
D2G18,2018-02-13,-826.903,-826.903,-826.903,-826.903,-0.65,+0.08%,110,5419
D2G18,2018-02-12,-826.253,-826.253,-826.253,-826.253,-0.1,+0.01%,30,5409
D2G18,2018-02-09,-826.153,-826.153,-826.153,-826.153,2.087,-0.25%,90,5379
D2G18,2018-02-08,-828.24,-828.24,-828.24,-828.24,0.75,-0.09%,140,5389
D2G18,2018-02-07,-828.99,-828.99,-828.99,-828.99,-1.05,+0.13%,456,5424
D2G18,2018-02-06,-827.94,-827.94,-827.94,-827.94,-3.65,+0.44%,260,5404
D2G18,2018-02-05,-824.29,-824.29,-824.29,-824.29,-3.075,+0.37%,100,5517
D2G18,2018-02-02,-821.215,-821.215,-821.215,-821.215,-0.35,+0.04%,180,5497
D2G18,2018-02-01,-820.865,-820.865,-820.865,-820.865,-1.037,+0.13%,425,5477
D2G18,2018-01-31,-819.828,-819.828,-819.828,-819.828,-2.,+0.24%,32,5422
D2G18,2018-01-30,-817.828,-817.828,-817.828,-817.828,-1.,+0.12%,270,6147
D2G18,2018-01-29,-816.828,-816.828,-816.828,-816.828,6,-0.73%,215,6103
D2G18,2018-01-26,-822.828,-822.828,-822.828,-822.828,-1.,+0.12%,260,6143
D2G18,2018-01-25,-821.828,-821.828,-821.828,-821.828,-3.,+0.37%,0,6073
D2G18,2018-01-24,-818.828,-818.828,-818.828,-818.828,-2.,+0.24%,510,6073
D2G18,2018-01-23,-816.828,-816.828,-816.828,-816.828,-5.,+0.62%,450,5703
D2G18,2018-01-22,-811.828,-811.828,-811.828,-811.828,-1.,+0.12%,120,5726
D2F18,2018-01-19,-810.828,-810.828,-810.828,-810.828,-0.227,+0.03%,0,5726
D2F18,2018-01-18,-810.601,-810.601,-810.601,-810.601,-0.227,+0.03%,100,5726
D2F18,2018-01-17,-810.374,-810.374,-810.374,-810.374,-1.136,+0.14%,256,5666
D2F18,2018-01-16,-809.238,-809.238,-809.238,-809.238,-0.728,+0.09%,130,5580
D2F18,2018-01-12,-808.51,-808.51,-808.51,-808.51,1.228,-0.15%,420,5495
D2F18,2018-01-11,-809.738,-809.738,-809.738,-809.738,-3.364,+0.42%,440,5517
D2F18,2018-01-10,-806.374,-806.374,-806.374,-806.374,-0.068,+0.01%,0,5607
D2F18,2018-01-09,-806.306,-806.306,-806.306,-806.306,-0.068,+0.01%,40,5607
D2F18,2018-01-08,-806.238,-806.238,-806.238,-806.238,-0.069,+0.01%,0,5567
D2F18,2018-01-05,-806.169,-806.169,-806.169,-806.169,0.841,-0.10%,150,5567
D2F18,2018-01-04,-807.01,-807.01,-807.01,-807.01,-0.886,+0.11%,90,5484
D2F18,2018-01-03,-806.124,-806.124,-806.124,-806.124,0.989,-0.12%,10,5425
D2F18,2018-01-02,-807.113,-807.113,-807.113,-807.113,0.045,-0.01%,150,5415
D2F18,2017-12-29,-807.158,-807.158,-807.158,-807.158,0,0.00%,60,5311
D2F18,2017-12-28,-807.158,-807.158,-807.158,-807.158,-1.,+0.12%,15,5958
D2F18,2017-12-27,-806.158,-806.158,-806.158,-806.158,1,-0.12%,0,5968
D2F18,2017-12-26,-807.158,-807.158,-807.158,-807.158,0,0.00%,0,5968
D2F18,2017-12-22,-807.158,-807.158,-807.158,-807.158,3,-0.37%,120,5968
D2F18,2017-12-21,-810.158,-810.158,-810.158,-810.158,3,-0.37%,120,5968
D2F18,2017-12-20,-813.158,-813.158,-813.158,-813.158,0,0.00%,65,5938
D2F18,2017-12-19,-813.158,-809.158,-813.158,-813.158,-1.,+0.12%,30,5923
D2F18,2017-12-18,-812.158,-812.158,-812.158,-812.158,-2.,+0.25%,55,5893
D2F18,2017-12-15,-810.158,-810.158,-810.158,-810.158,0,0.00%,30,5868
D2F18,2017-12-14,-810.158,-810.158,-810.158,-810.158,3,-0.37%,95,5868
D2F18,2017-12-13,-813.158,-813.158,-813.158,-813.158,-2.,+0.25%,70,5837
D2F18,2017-12-12,-811.158,-811.158,-811.158,-811.158,-1.,+0.12%,210,5837
D2F18,2017-12-11,-810.158,-810.158,-810.158,-810.158,0,0.00%,40,5877
D2F18,2017-12-08,-810.158,-810.158,-810.158,-810.158,1,-0.12%,66,5877
D2Z17,2017-12-07,-811.158,-811.158,-811.158,-811.158,-0.263,+0.03%,136,5897
D2Z17,2017-12-06,-810.895,-810.895,-810.895,-810.895,-0.21,+0.03%,79,5862
D2Z17,2017-12-05,-810.685,-810.685,-810.685,-810.685,-4.632,+0.57%,515,5878
D2Z17,2017-12-04,-806.053,-806.053,-806.053,-806.053,0.658,-0.08%,20,5751
D2Z17,2017-12-01,-806.711,-806.711,-806.711,-806.711,-0.25,+0.03%,30,5731
D2Z17,2017-11-30,-806.461,-806.461,-806.461,-806.461,0,0.00%,160,5731
D2Z17,2017-11-29,-806.461,-806.461,-806.461,-806.461,3,-0.37%,380,6306
D2Z17,2017-11-28,-809.461,-809.461,-809.461,-809.461,3,-0.37%,399,6188
D2Z17,2017-11-27,-812.461,-811.461,-812.461,-812.461,3,-0.37%,310,6181
D2Z17,2017-11-24,-815.461,-815.461,-815.461,-815.461,0,0.00%,330,6106
D2Z17,2017-11-22,-815.461,-815.461,-815.461,-815.461,5,-0.61%,180,6063
D2Z17,2017-11-21,-820.461,-820.461,-820.461,-820.461,-3.,+0.37%,205,6009
D2Z17,2017-11-20,-817.461,-817.461,-817.461,-817.461,-2.,+0.25%,30,5990
D2Z17,2017-11-17,-815.461,-815.461,-815.461,-815.461,1,-0.12%,20,6000
D2Z17,2017-11-16,-816.461,-816.461,-816.461,-816.461,-11.,+1.37%,390,5990
D2Z17,2017-11-15,-805.461,-805.461,-805.461,-805.461,-8.,+1.00%,30,5860
D2Z17,2017-11-14,-797.461,-797.461,-797.461,-797.461,-3.,+0.38%,635,5850
D2Z17,2017-11-13,-794.461,-794.461,-794.461,-794.461,19,-2.34%,1035,5747
D2Z17,2017-11-10,-813.461,-813.461,-813.461,-813.461,5,-0.61%,220,5646
D2Z17,2017-11-09,-818.461,-818.461,-818.461,-818.461,-1.,+0.12%,60,5586
D2Z17,2017-11-08,-817.461,-817.461,-817.461,-817.461,0,0.00%,10,5556
D2X17,2017-11-07,-817.461,-817.461,-817.461,-817.461,0,0.00%,0,5546
D2X17,2017-11-06,-817.461,-817.461,-817.461,-817.461,0.091,-0.01%,0,5546
D2X17,2017-11-03,-817.552,-817.552,-817.552,-817.552,0.955,-0.12%,390,5546
D2X17,2017-11-02,-818.507,-818.507,-818.507,-818.507,-0.25,+0.03%,525,5550
D2X17,2017-11-01,-818.257,-818.257,-818.257,-818.257,2.784,-0.34%,290,5495
D2X17,2017-10-31,-821.041,-821.041,-821.041,-821.041,3,-0.36%,305,5388
D2X17,2017-10-30,-824.041,-824.041,-824.041,-824.041,0,0.00%,0,6186
D2X17,2017-10-27,-824.041,-824.041,-824.041,-824.041,8,-0.96%,350,6186
D2X17,2017-10-26,-832.041,-832.041,-832.041,-832.041,2,-0.24%,110,6152
D2X17,2017-10-25,-834.041,-834.041,-834.041,-834.041,-1.,+0.12%,346,6112
D2V17,2017-10-24,-833.041,-833.041,-833.041,-833.041,-0.772,+0.09%,220,6107
D2V17,2017-10-23,-832.269,-832.269,-834.723,-832.269,-0.353,+0.04%,456,6007
D2V17,2017-10-20,-831.916,-831.916,-831.916,-831.916,-0.909,+0.11%,30,5854
D2V17,2017-10-19,-831.007,-831.007,-831.007,-831.007,-0.227,+0.03%,130,5854
D2V17,2017-10-18,-830.78,-830.78,-830.78,-830.78,0,0.00%,130,5784
D2V17,2017-10-17,-830.78,-830.78,-830.78,-830.78,-1.546,+0.19%,130,5769
D2V17,2017-10-16,-829.234,-829.234,-829.234,-829.234,0.41,-0.05%,390,5719
D2V17,2017-10-13,-829.644,-829.644,-829.644,-829.644,-2.364,+0.29%,90,5648
D2V17,2017-10-12,-827.28,-827.28,-827.28,-827.28,0.136,-0.02%,0,5618
D2V17,2017-10-11,-827.416,-827.416,-827.416,-827.416,-0.625,+0.08%,165,5618
D2V17,2017-10-10,-826.791,-826.791,-826.791,-826.791,2.887,-0.35%,380,5556
D2V17,2017-10-09,-829.678,-829.678,-829.678,-829.678,-0.023,0.00%,55,5518
D2V17,2017-10-06,-829.655,-829.655,-829.655,-829.655,3.125,-0.38%,80,5498
D2V17,2017-10-05,-832.78,-832.78,-832.78,-832.78,1.795,-0.22%,490,5478
D2V17,2017-10-04,-834.575,-834.575,-834.575,-834.575,-15.375,+1.88%,410,5225
D2V17,2017-10-03,-819.2,-819.2,-819.2,-819.2,-19.068,+2.38%,320,5041
D2V17,2017-10-02,-800.132,-800.132,-800.132,-800.132,-5.568,+0.70%,200,4948
D2V17,2017-09-29,-794.564,-794.564,-794.564,-794.564,-1.,+0.13%,135,4868
D2V17,2017-09-28,-793.564,-793.564,-793.564,-793.564,-10.,+1.28%,132,5417
D2V17,2017-09-27,-783.564,-783.564,-783.564,-783.564,-1.,+0.13%,60,5317
D2V17,2017-09-26,-782.564,-782.564,-782.564,-782.564,0,0.00%,90,5323
D2V17,2017-09-25,-782.564,-782.564,-782.564,-782.564,0,0.00%,0,5293
D2V17,2017-09-22,-782.564,-782.564,-782.564,-782.564,2,-0.25%,60,5293
D2V17,2017-09-21,-784.564,-784.564,-784.564,-784.564,-5.,+0.64%,140,5273
D2V17,2017-09-20,-779.564,-779.564,-779.564,-779.564,-2.,+0.26%,200,5188
D2V17,2017-09-19,-777.564,-777.564,-777.564,-777.564,-1.,+0.13%,130,5113
D2U17,2017-09-18,-776.564,-776.564,-776.564,-776.564,0.333,-0.04%,0,5126
D2U17,2017-09-15,-776.897,-776.897,-776.897,-776.897,0.81,-0.10%,312,5126
D2U17,2017-09-14,-777.707,-777.707,-777.707,-777.707,1.905,-0.24%,430,5046
D2U17,2017-09-13,-779.612,-779.612,-779.612,-779.612,-1.143,+0.15%,200,4826
D2U17,2017-09-12,-778.469,-778.469,-778.469,-778.469,0,0.00%,230,4756
D2U17,2017-09-11,-778.469,-778.469,-778.469,-778.469,1.476,-0.19%,398,4691
D2U17,2017-09-08,-779.945,-779.945,-779.945,-779.945,-0.476,+0.06%,280,4602
D2U17,2017-09-07,-779.469,-779.469,-779.469,-779.469,1.738,-0.22%,240,4512
D2U17,2017-09-06,-781.207,-781.207,-781.207,-781.207,0.928,-0.12%,50,4431
D2U17,2017-09-05,-782.135,-782.135,-782.135,-782.135,5.143,-0.65%,250,4331
D2U17,2017-09-01,-787.278,-787.278,-787.278,-787.278,1.417,-0.18%,260,4271
D2U17,2017-08-31,-788.695,-788.695,-788.695,-788.695,-2.,+0.25%,180,4221
D2U17,2017-08-30,-786.695,-786.695,-786.695,-786.695,-3.,+0.38%,240,5035
D2U17,2017-08-29,-783.695,-783.695,-783.695,-783.695,-3.,+0.38%,210,5035
D2U17,2017-08-28,-780.695,-780.695,-780.695,-780.695,0,0.00%,0,4962
D2U17,2017-08-25,-780.695,-780.695,-780.695,-780.695,2,-0.26%,10,4962
D2U17,2017-08-24,-782.695,-782.695,-782.695,-782.695,0,0.00%,155,4959
D2U17,2017-08-23,-782.695,-782.695,-782.695,-782.695,1,-0.13%,30,5020
D2U17,2017-08-22,-783.695,-783.695,-783.695,-783.695,0,0.00%,61,4990
D2Q17,2017-08-21,-783.695,-783.695,-783.695,-783.695,-0.693,+0.09%,40,4988
D2Q17,2017-08-18,-783.002,-783.002,-783.002,-783.002,0.966,-0.12%,60,4968
D2Q17,2017-08-17,-783.968,-783.968,-783.968,-783.968,-2.364,+0.30%,160,4958
D2Q17,2017-08-16,-781.604,-781.604,-781.604,-781.604,-0.591,+0.08%,130,4971
D2Q17,2017-08-15,-781.013,-781.013,-781.013,-781.013,0.591,-0.08%,100,5016
D2Q17,2017-08-14,-781.604,-781.604,-781.604,-781.604,-0.591,+0.08%,60,4994
D2Q17,2017-08-11,-781.013,-781.013,-781.013,-781.013,0.045,-0.01%,30,4990
D2Q17,2017-08-10,-781.058,-781.058,-781.058,-781.058,-1.363,+0.17%,250,4980
D2Q17,2017-08-09,-779.695,-779.695,-779.695,-779.695,-1.364,+0.18%,65,4855
D2Q17,2017-08-08,-778.331,-778.331,-778.331,-778.331,-0.738,+0.09%,165,4855
D2Q17,2017-08-07,-777.593,-777.593,-777.593,-777.593,-2.239,+0.29%,195,4832
D2Q17,2017-08-04,-775.354,-775.354,-775.354,-775.354,0.227,-0.03%,20,4837
D2Q17,2017-08-03,-775.581,-775.581,-775.581,-775.581,0.227,-0.03%,587,4857
D2Q17,2017-08-02,-775.808,-775.808,-775.808,-775.808,7,-0.89%,114,4609
D2Q17,2017-08-01,-782.808,-782.808,-782.808,-782.808,0.455,-0.06%,20,4561
D2Q17,2017-07-31,-783.263,-783.263,-783.263,-783.263,-1.,+0.13%,32,4563
D2Q17,2017-07-28,-782.263,-782.263,-782.263,-782.263,8,-1.01%,17,4952
D2Q17,2017-07-27,-790.263,-790.263,-790.263,-790.263,0,0.00%,140,4945
D2Q17,2017-07-26,-790.263,-789.263,-790.263,-790.263,-1.,+0.13%,190,4901
D2Q17,2017-07-25,-789.263,-789.263,-789.263,-789.263,1,-0.13%,0,4759
D2Q17,2017-07-24,-790.263,-790.263,-790.263,-790.263,-2.,+0.25%,30,4759
D2N17,2017-07-21,-788.263,-788.263,-788.263,-788.263,-0.119,+0.02%,40,4739
D2N17,2017-07-20,-788.144,-788.144,-788.144,-788.144,-0.476,+0.06%,270,4709
D2N17,2017-07-19,-787.668,-787.668,-787.668,-787.668,-0.024,0.00%,505,4545
D2N17,2017-07-18,-787.644,-787.644,-787.644,-787.644,-1.143,+0.15%,450,4503
D2N17,2017-07-17,-786.501,-786.501,-786.501,-786.501,-0.107,+0.01%,156,4320
D2N17,2017-07-14,-786.394,-786.394,-786.394,-786.394,-1.155,+0.15%,0,4298
D2N17,2017-07-13,-785.239,-785.239,-785.239,-785.239,-2.476,+0.32%,220,4298
D2N17,2017-07-12,-782.763,-782.763,-782.763,-782.763,0.19,-0.02%,90,4298
D2N17,2017-07-11,-782.953,-782.953,-782.953,-782.953,-0.952,+0.12%,40,4284
D2N17,2017-07-10,-782.001,-782.001,-782.001,-782.001,0.179,-0.02%,195,4274
D2N17,2017-07-07,-782.18,-782.18,-782.18,-782.18,2.714,-0.35%,242,4226
D2N17,2017-07-06,-784.894,-784.894,-784.894,-784.894,2.048,-0.26%,340,4153
D2N17,2017-07-05,-786.942,-786.942,-786.942,-786.942,8.321,-1.05%,375,4187
D2N17,2017-07-03,-795.263,-795.263,-795.263,-795.263,5,-0.62%,290,4212
D2N17,2017-06-30,-800.263,-800.263,-800.263,-800.263,0,0.00%,340,4212
D2N17,2017-06-29,-800.263,-800.263,-800.263,-800.263,0,0.00%,342,5008
D2N17,2017-06-28,-800.263,-800.263,-800.263,-800.263,-1.,+0.13%,0,4818
D2N17,2017-06-27,-799.263,-799.263,-799.263,-799.263,-1.,+0.13%,824,4818
D2N17,2017-06-26,-798.263,-798.263,-798.263,-798.263,-4.,+0.50%,210,4555
D2N17,2017-06-23,-794.263,-794.263,-794.263,-794.263,0,0.00%,140,4444
D2N17,2017-06-22,-794.263,-794.263,-794.263,-794.263,2,-0.25%,275,4324
D2N17,2017-06-21,-796.263,-796.263,-796.263,-796.263,-2.,+0.25%,385,4287
D2N17,2017-06-20,-794.263,-794.263,-794.263,-794.263,0,0.00%,820,4137
D2N17,2017-06-19,-794.263,-794.263,-794.263,-794.263,-2.,+0.25%,360,3741
D2M17,2017-06-16,-792.263,-792.263,-792.263,-792.263,-0.807,+0.10%,290,3679
D2M17,2017-06-15,-791.456,-791.456,-791.456,-791.456,0.5,-0.06%,120,3769
D2M17,2017-06-14,-791.956,-791.956,-791.956,-791.956,3.068,-0.39%,785,3759
D2M17,2017-06-13,-795.024,-795.024,-795.024,-795.024,2.352,-0.29%,220,3430
D2M17,2017-06-12,-797.376,-797.376,-797.376,-797.376,7.318,-0.91%,460,3382
D2M17,2017-06-09,-804.694,-804.694,-804.694,-804.694,1.989,-0.25%,150,3327
D2M17,2017-06-08,-806.683,-806.683,-806.683,-806.683,-0.239,+0.03%,35,3328
D2M17,2017-06-07,-806.444,-806.444,-806.444,-806.444,1.262,-0.16%,220,3308
D2M17,2017-06-06,-807.706,-807.706,-807.706,-807.706,-0.341,+0.04%,180,3284
D2M17,2017-06-05,-807.365,-807.365,-807.365,-807.365,3.954,-0.49%,0,3282
D2M17,2017-06-02,-811.319,-811.319,-811.319,-811.319,6,-0.73%,160,3282
D2M17,2017-06-01,-817.319,-817.319,-817.319,-817.319,3.455,-0.42%,295,3330
D2M17,2017-05-31,-820.774,-820.774,-820.774,-820.774,-2.,+0.24%,185,3316
D2M17,2017-05-30,-818.774,-818.774,-818.774,-818.774,2,-0.24%,140,3718
D2M17,2017-05-26,-820.774,-820.774,-820.774,-820.774,-4.,+0.49%,130,3688
D2M17,2017-05-25,-816.774,-816.774,-816.774,-816.774,-1.,+0.12%,20,3738
D2M17,2017-05-24,-815.774,-815.774,-815.774,-815.774,-2.,+0.25%,140,3738
D2M17,2017-05-23,-813.774,-813.774,-813.774,-813.774,3.5,-0.43%,230,3678
D2M17,2017-05-22,-817.274,-817.274,-817.274,-817.274,2.5,-0.30%,40,3562
D2M17,2017-05-19,-819.774,-819.774,-819.774,-819.774,1,-0.12%,125,3572
D2M17,2017-05-18,-820.774,-820.774,-820.774,-820.774,-6.,+0.74%,152,3509
D2M17,2017-05-17,-814.774,-814.774,-814.774,-814.774,-5.,+0.62%,280,3435
D2M17,2017-05-16,-809.774,-809.774,-809.774,-809.774,-4.,+0.50%,380,3445
D2M17,2017-05-15,-805.774,-805.774,-805.774,-805.774,3,-0.37%,90,3427
D2M17,2017-05-12,-808.774,-808.774,-808.774,-808.774,6.5,-0.80%,20,3437
D2M17,2017-05-11,-815.274,-815.274,-815.274,-815.274,3.5,-0.43%,10,3427
D2M17,2017-05-10,-818.774,-818.774,-818.774,-818.774,2,-0.24%,10,3437
D2M17,2017-05-09,-820.774,-820.774,-820.774,-820.774,4,-0.48%,100,3427
D2M17,2017-05-08,-824.774,-824.774,-824.774,-824.774,1,-0.12%,90,3427
D2M17,2017-05-05,-825.774,-825.774,-825.774,-825.774,-4.,+0.49%,200,3457
D2M17,2017-05-04,-821.774,-821.774,-821.774,-821.774,-1.,+0.12%,150,3467
D2M17,2017-05-03,-820.774,-820.774,-820.774,-820.774,0,0.00%,130,3371
D2K17,2017-05-02,-820.774,-820.774,-820.774,-820.774,11.071,-1.33%,60,3387
D2K17,2017-05-01,-831.845,-831.845,-831.845,-831.845,0,0.00%,0,3397
D2K17,2017-04-28,-831.845,-831.845,-831.845,-831.845,-1.5,+0.18%,20,3397
D2K17,2017-04-27,-830.345,-830.345,-830.345,-830.345,4,-0.48%,220,4090
D2K17,2017-04-26,-834.345,-834.345,-834.345,-834.345,4,-0.48%,75,3984
D2K17,2017-04-25,-838.345,-838.345,-838.345,-838.345,5,-0.59%,10,3959
D2K17,2017-04-24,-843.345,-843.345,-843.345,-843.345,1,-0.12%,0,3959
D2K17,2017-04-21,-844.345,-844.345,-844.345,-844.345,2,-0.24%,100,3959
D2K17,2017-04-20,-846.345,-846.345,-846.345,-846.345,9,-1.05%,210,3939
D2K17,2017-04-19,-855.345,-855.345,-855.345,-855.345,5,-0.58%,70,3939
D2K17,2017-04-18,-860.345,-860.345,-860.345,-860.345,-3.,+0.35%,60,3909
D2J17,2017-04-17,-857.345,-857.345,-859.72,-857.345,0,0.00%,0,3939
D2J17,2017-04-13,-857.345,-857.345,-857.345,-857.345,-0.167,+0.02%,430,3939
D2J17,2017-04-12,-857.178,-857.178,-857.178,-857.178,3.222,-0.37%,530,3979
D2J17,2017-04-11,-860.4,-860.4,-860.4,-860.4,0,0.00%,580,3919
D2J17,2017-04-10,-860.4,-860.4,-860.4,-860.4,2.945,-0.34%,1090,3749
D2J17,2017-04-07,-863.345,-863.345,-863.345,-863.345,1,-0.12%,40,3488
D2J17,2017-04-06,-864.345,-864.345,-864.345,-864.345,0.278,-0.03%,80,3458
D2J17,2017-04-05,-864.623,-864.623,-864.623,-864.623,4.5,-0.52%,170,3409
D2J17,2017-04-04,-869.123,-869.123,-869.123,-869.123,-3.5,+0.40%,260,3400
D2J17,2017-04-03,-865.623,-865.623,-865.623,-865.623,4.833,-0.56%,30,3285
D2J17,2017-03-31,-870.456,-870.456,-870.456,-870.456,-3.,+0.35%,170,3265
D2J17,2017-03-30,-867.456,-867.456,-867.456,-867.456,-5.,+0.58%,110,4123
D2J17,2017-03-29,-862.456,-862.456,-862.456,-862.456,5,-0.58%,150,4063
D2J17,2017-03-28,-867.456,-867.456,-867.456,-867.456,-1.,+0.12%,60,3954
D2J17,2017-03-27,-866.456,-866.456,-866.456,-866.456,-7.,+0.81%,130,3994
D2H17,2017-03-24,-859.456,-859.456,-859.456,-859.456,-2.174,+0.25%,0,3930
D2H17,2017-03-23,-857.282,-857.282,-857.282,-857.282,-0.847,+0.10%,30,3930
D2H17,2017-03-22,-856.435,-856.435,-856.435,-856.435,-0.642,+0.08%,5,3920
D2H17,2017-03-21,-855.793,-855.793,-855.793,-855.793,-0.315,+0.04%,230,3915
D2H17,2017-03-20,-855.478,-855.478,-855.478,-855.478,-0.348,+0.04%,80,3855
D2H17,2017-03-17,-855.13,-855.13,-855.13,-855.13,1.652,-0.19%,130,3868
D2H17,2017-03-16,-856.782,-856.782,-856.782,-856.782,0.946,-0.11%,70,3868
D2H17,2017-03-15,-857.728,-857.728,-857.728,-857.728,0.598,-0.07%,260,3873
D2H17,2017-03-14,-858.326,-858.326,-858.326,-858.326,1.13,-0.13%,237,3875
D2H17,2017-03-13,-859.456,-859.456,-859.456,-859.456,-3.782,+0.44%,40,3878
D2H17,2017-03-10,-855.674,-855.674,-855.674,-855.674,-2.805,+0.33%,90,3868
D2H17,2017-03-09,-852.869,-852.869,-852.869,-852.869,-4.934,+0.58%,140,3858
D2H17,2017-03-08,-847.935,-847.935,-847.935,-847.935,2.347,-0.28%,150,3838
D2H17,2017-03-07,-850.282,-850.282,-850.282,-850.282,-2.761,+0.33%,140,3748
D2H17,2017-03-06,-847.521,-847.521,-847.521,-847.521,2.979,-0.35%,70,3718
D2H17,2017-03-03,-850.5,-850.5,-850.5,-850.5,-0.392,+0.05%,195,3668
D2H17,2017-03-02,-850.108,-850.108,-850.108,-850.108,6.348,-0.74%,160,3618
D2H17,2017-03-01,-856.456,-856.456,-856.456,-856.456,6.522,-0.76%,270,3658
D2H17,2017-02-28,-862.978,-862.978,-862.978,-862.978,3,-0.35%,140,3472
D2H17,2017-02-27,-865.978,-865.978,-865.978,-865.978,-1.,+0.12%,30,4271
D2H17,2017-02-24,-864.978,-864.978,-864.978,-864.978,2,-0.23%,350,4261
D2H17,2017-02-23,-866.978,-866.978,-866.978,-866.978,6,-0.69%,10,4215
D2H17,2017-02-22,-872.978,-872.978,-872.978,-872.978,0,0.00%,0,4215
D2G17,2017-02-21,-872.978,-872.978,-872.978,-872.978,12.925,-1.46%,0,4215
D2G17,2017-02-17,-885.903,-885.903,-885.903,-885.903,2.025,-0.23%,330,4215
D2G17,2017-02-16,-887.928,-887.928,-887.928,-887.928,3.4,-0.38%,390,4185
D2G17,2017-02-15,-891.328,-891.328,-891.328,-891.328,5.8,-0.65%,350,4157
D2G17,2017-02-14,-897.128,-897.128,-897.128,-897.128,7.7,-0.85%,152,4144
D2G17,2017-02-13,-904.828,-904.828,-904.828,-904.828,7.9,-0.87%,250,4075
D2G17,2017-02-10,-912.728,-912.728,-912.728,-912.728,4.675,-0.51%,400,3888
D2G17,2017-02-09,-917.403,-917.403,-917.403,-917.403,4.8,-0.52%,240,3718
D2G17,2017-02-08,-922.203,-922.203,-922.203,-922.203,4.8,-0.52%,140,3712
D2G17,2017-02-07,-927.003,-927.003,-927.003,-927.003,6.95,-0.74%,600,3738
D2G17,2017-02-06,-933.953,-933.953,-933.953,-933.953,3.725,-0.40%,135,3544
D2G17,2017-02-03,-937.678,-937.678,-937.678,-937.678,5.85,-0.62%,305,3562
D2G17,2017-02-02,-943.528,-943.528,-943.528,-943.528,3.2,-0.34%,262,3490
D2G17,2017-02-01,-946.728,-946.728,-946.728,-946.728,18.2,-1.89%,90,3449
D2G17,2017-01-31,-964.928,-964.928,-964.928,-964.928,1,-0.10%,220,3449
D2G17,2017-01-30,-965.928,-965.928,-965.928,-965.928,0,0.00%,0,4327
D2G17,2017-01-27,-965.928,-965.928,-965.928,-965.928,-3.,+0.31%,312,4327
D2G17,2017-01-26,-962.928,-962.928,-962.928,-962.928,-9.,+0.94%,30,4207
D2G17,2017-01-25,-953.928,-953.928,-953.928,-953.928,-7.,+0.74%,10,4207
D2G17,2017-01-24,-946.928,-946.928,-946.928,-946.928,1,-0.11%,265,4217
D2G17,2017-01-23,-947.928,-947.928,-947.928,-947.928,10,-1.04%,92,4236
D2F17,2017-01-20,-957.928,-957.928,-957.928,-957.928,2.071,-0.22%,198,4254
D2F17,2017-01-19,-959.999,-959.999,-959.999,-959.999,2.452,-0.25%,244,4237
D2F17,2017-01-18,-962.451,-962.451,-962.451,-962.451,1.524,-0.16%,144,4155
D2F17,2017-01-17,-963.975,-963.975,-963.975,-963.975,2.155,-0.22%,382,4105
D2F17,2017-01-13,-966.13,-966.13,-966.13,-966.13,1.667,-0.17%,100,4117
D2F17,2017-01-12,-967.797,-967.797,-967.797,-967.797,4.428,-0.46%,275,4067
D2F17,2017-01-11,-972.225,-972.225,-972.225,-972.225,5.429,-0.56%,170,3942
D2F17,2017-01-10,-977.654,-977.654,-977.654,-977.654,2.286,-0.23%,160,3922
